zip,lat,lng,city,state_name
69141,41.30645,-102.95493,Gurley,Nebraska
69142,41.91572,-100.3172,Halsey,Nebraska
69143,41.21012,-101.0392,Hershey,Nebraska
69144,41.29013,-101.58233,Keystone,Nebraska
69145,41.24648,-103.67054,Kimball,Nebraska
69146,41.34413,-101.81758,Lemoyne,Nebraska
69147,41.50657,-102.10098,Lewellen,Nebraska
69148,41.58568,-102.57944,Lisco,Nebraska
69149,41.21545,-102.67597,Lodgepole,Nebraska
69150,40.84769,-101.54353,Madrid,Nebraska
69151,41.0982,-100.50417,Maxwell,Nebraska
69152,42.10925,-101.13246,Mullen,Nebraska
69153,41.09961,-101.67648,Ogallala,Nebraska
69154,41.43717,-102.34768,Oshkosh,Nebraska
69155,41.19466,-101.39565,Paxton,Nebraska
69156,41.31093,-103.33205,Potter,Nebraska
69157,42.06169,-100.16159,Purdum,Nebraska
69161,42.13836,-100.7693,Seneca,Nebraska
69162,41.1279,-103.02521,Sidney,Nebraska
69163,41.56182,-100.57078,Stapleton,Nebraska
69165,41.30709,-101.22877,Sutherland,Nebraska
69166,42.07125,-100.56854,Thedford,Nebraska
69167,41.59474,-101.00346,Tryon,Nebraska
69168,40.79936,-101.98657,Venango,Nebraska
69169,40.81752,-101.16911,Wallace,Nebraska
69170,40.79808,-100.7415,Wellfleet,Nebraska
69171,40.89006,-100.07072,Willow Island,Nebraska
69201,42.71527,-100.61122,Valentine,Nebraska
69210,42.37777,-99.90852,Ainsworth,Nebraska
69211,42.825,-101.29129,Cody,Nebraska
69212,42.9368,-100.79259,Crookston,Nebraska
69214,42.60814,-100.08656,Johnstown,Nebraska
69216,42.9872,-100.98732,Kilgore,Nebraska
69217,42.38753,-99.71405,Long Pine,Nebraska
69218,42.78883,-101.66748,Merriman,Nebraska
69219,42.70607,-101.10081,Nenzel,Nebraska
69220,42.90092,-100.18995,Sparks,Nebraska
69221,42.59286,-100.3109,Wood Lake,Nebraska
69301,42.12052,-102.88315,Alliance,Nebraska
69331,41.87279,-102.98658,Angora,Nebraska
69333,42.05948,-101.97264,Ashby,Nebraska
69334,41.82581,-103.28842,Bayard,Nebraska
69335,42.08292,-102.11388,Bingham,Nebraska
69336,41.60962,-103.14128,Bridgeport,Nebraska
69337,42.82655,-103.0109,Chadron,Nebraska
69339,42.59537,-103.408,Crawford,Nebraska
69340,42.21349,-102.20804,Ellsworth,Nebraska
69341,41.73125,-103.67304,Gering,Nebraska
69343,42.69427,-102.01462,Gordon,Nebraska
69345,41.57521,-103.74548,Harrisburg,Nebraska
69346,42.6874,-103.81099,Harrison,Nebraska
69347,42.60772,-102.67976,Hay Springs,Nebraska
69348,42.28162,-103.31802,Hemingford,Nebraska
69350,41.97744,-101.73279,Hyannis,Nebraska
69351,42.03702,-102.41873,Lakeside,Nebraska
69352,41.80064,-103.97065,Lyman,Nebraska
69353,41.74722,-103.41668,Mcgrew,Nebraska
69354,42.43668,-103.40768,Marsland,Nebraska
69355,41.78298,-103.50793,Melbeta,Nebraska
69356,41.89476,-103.45129,Minatare,Nebraska
69357,42.07537,-103.81428,Mitchell,Nebraska
69358,42.06784,-103.96709,Morrill,Nebraska
69360,42.69944,-102.4717,Rushville,Nebraska
69361,41.92459,-103.6217,Scottsbluff,Nebraska
69365,42.96861,-102.5104,Whiteclay,Nebraska
69366,42.15758,-101.55442,Whitman,Nebraska
69367,42.81615,-103.32842,Whitney,Nebraska
70001,29.98372,-90.16727,Metairie,Louisiana
70002,30.01051,-90.16221,Metairie,Louisiana
70003,29.99862,-90.21399,Metairie,Louisiana
70005,29.9994,-90.13386,Metairie,Louisiana
70006,30.01401,-90.19169,Metairie,Louisiana
70030,29.81729,-90.43232,Des Allemands,Louisiana
70031,29.94194,-90.29591,Ama,Louisiana
70032,29.95809,-89.99784,Arabi,Louisiana
70036,29.70905,-90.12117,Barataria,Louisiana
70037,29.74822,-90.0082,Belle Chasse,Louisiana
70038,29.32532,-89.3987,Boothville,Louisiana
70039,29.88144,-90.38906,Boutte,Louisiana
70040,29.74732,-89.94379,Braithwaite,Louisiana
70041,29.37293,-89.53475,Buras,Louisiana
70043,29.94804,-89.96273,Chalmette,Louisiana
70047,29.96954,-90.36589,Destrehan,Louisiana
70049,30.0289,-90.57038,Edgard,Louisiana
70050,29.38165,-89.59203,Empire,Louisiana
70051,30.07289,-90.63107,Garyville,Louisiana
70052,30.08231,-90.69939,Gramercy,Louisiana
70053,29.9145,-90.05338,Gretna,Louisiana
70056,29.88861,-90.0303,Gretna,Louisiana
70057,29.96607,-90.46283,Hahnville,Louisiana
70058,29.87047,-90.06705,Harvey,Louisiana
70062,29.98926,-90.25575,Kenner,Louisiana
70065,30.02763,-90.25403,Kenner,Louisiana
70067,29.71433,-90.10523,Lafitte,Louisiana
70068,30.13453,-90.43478,La Place,Louisiana
70070,29.83447,-90.30509,Luling,Louisiana
70071,30.05473,-90.70647,Lutcher,Louisiana
70072,29.83601,-90.11042,Marrero,Louisiana
70075,29.93294,-89.92129,Meraux,Louisiana
70076,30.06504,-90.64642,Mount Airy,Louisiana
70079,30.004,-90.4103,Norco,Louisiana
70080,29.88514,-90.43404,Paradis,Louisiana
70082,29.55819,-89.74973,Pointe A La Hache,Louisiana
70083,29.50875,-89.85111,Port Sulphur,Louisiana
70084,30.07523,-90.56792,Reserve,Louisiana
70085,29.83627,-89.73979,Saint Bernard,Louisiana
70086,30.03196,-90.87537,Saint James,Louisiana
70087,29.97743,-90.31484,Saint Rose,Louisiana
70090,29.96837,-90.70455,Vacherie,Louisiana
70091,29.21349,-89.28346,Venice,Louisiana
70092,29.89997,-89.89274,Violet,Louisiana
70094,29.91347,-90.20804,Westwego,Louisiana
70112,29.95705,-90.07686,New Orleans,Louisiana
70113,29.94295,-90.08308,New Orleans,Louisiana
70114,29.93794,-90.03267,New Orleans,Louisiana
70115,29.92391,-90.10201,New Orleans,Louisiana
70116,29.96725,-90.0644,New Orleans,Louisiana
70117,29.96845,-90.03005,New Orleans,Louisiana
70118,29.94519,-90.12557,New Orleans,Louisiana
70119,29.97572,-90.08698,New Orleans,Louisiana
70121,29.96184,-90.16244,New Orleans,Louisiana
70122,30.01317,-90.06285,New Orleans,Louisiana
70123,29.9509,-90.20507,New Orleans,Louisiana
70124,30.00748,-90.10373,New Orleans,Louisiana
70125,29.9521,-90.10335,New Orleans,Louisiana
70126,30.01849,-90.02115,New Orleans,Louisiana
70127,30.02503,-89.97675,New Orleans,Louisiana
70128,30.05104,-89.95515,New Orleans,Louisiana
70129,30.0825,-89.81558,New Orleans,Louisiana
70130,29.93676,-90.06934,New Orleans,Louisiana
70131,29.90817,-89.9612,New Orleans,Louisiana
70139,29.95023,-90.071,New Orleans,Louisiana
70163,29.95006,-90.07544,New Orleans,Louisiana
70301,29.81411,-90.74082,Thibodaux,Louisiana
70339,29.92366,-91.18158,Pierre Part,Louisiana
70340,29.66974,-91.1043,Amelia,Louisiana
70341,30.03056,-91.06789,Belle Rose,Louisiana
70342,29.69486,-91.23766,Berwick,Louisiana
70343,29.54813,-90.55716,Bourg,Louisiana
70344,29.31205,-90.64965,Chauvin,Louisiana
70345,29.55121,-90.26282,Cut Off,Louisiana
70346,30.12207,-91.02757,Donaldsonville,Louisiana
70352,29.68513,-90.94384,Donner,Louisiana
70353,29.37072,-90.70531,Dulac,Louisiana
70354,29.43737,-90.28483,Galliano,Louisiana
70355,29.69904,-90.42925,Gheens,Louisiana
70356,29.64175,-90.9606,Gibson,Louisiana
70357,29.28651,-90.18314,Golden Meadow,Louisiana
70358,29.21577,-90.02775,Grand Isle,Louisiana
70359,29.69401,-90.77654,Gray,Louisiana
70360,29.5882,-90.81023,Houma,Louisiana
70363,29.51676,-90.70663,Houma,Louisiana
70364,29.63437,-90.68765,Houma,Louisiana
70372,29.78302,-90.98896,Labadieville,Louisiana
70373,29.59705,-90.34243,Larose,Louisiana
70374,29.60197,-90.49873,Lockport,Louisiana
70375,29.69275,-90.53683,Mathews,Louisiana
70377,29.38943,-90.51238,Montegut,Louisiana
70380,29.7218,-91.11652,Morgan City,Louisiana
70390,29.8964,-91.02726,Napoleonville,Louisiana
70391,29.99096,-91.06069,Paincourtville,Louisiana
70392,29.73002,-91.3167,Patterson,Louisiana
70393,29.99136,-91.00732,Plattenville,Louisiana
70394,29.69448,-90.61114,Raceland,Louisiana
70395,29.69301,-90.85117,Schriever,Louisiana
70397,29.40936,-90.78595,Theriot,Louisiana
70401,30.52828,-90.45674,Hammond,Louisiana
70402,30.51619,-90.4702,Hammond,Louisiana
70403,30.48003,-90.48389,Hammond,Louisiana
70420,30.4872,-89.96749,Abita Springs,Louisiana
70422,30.73532,-90.48247,Amite,Louisiana
70426,30.93355,-89.85846,Angie,Louisiana
70427,30.74609,-89.91073,Bogalusa,Louisiana
70431,30.61318,-89.97385,Bush,Louisiana
70433,30.46329,-90.13839,Covington,Louisiana
70435,30.55782,-90.10717,Covington,Louisiana
70436,30.80303,-90.52182,Fluker,Louisiana
70437,30.62026,-90.20867,Folsom,Louisiana
70438,30.84676,-90.10813,Franklinton,Louisiana
70441,30.85865,-90.75279,Greensburg,Louisiana
70442,30.68956,-90.32823,Husser,Louisiana
70443,30.62961,-90.53603,Independence,Louisiana
70444,30.90656,-90.48961,Kentwood,Louisiana
70445,30.3677,-89.9128,Lacombe,Louisiana
70446,30.62888,-90.34845,Loranger,Louisiana
70447,30.42117,-90.2015,Madisonville,Louisiana
70448,30.3628,-90.03942,Mandeville,Louisiana
70449,30.25594,-90.66905,Maurepas,Louisiana
70450,30.93704,-90.26966,Mount Hermon,Louisiana
70451,30.5484,-90.48091,Natalbany,Louisiana
70452,30.43023,-89.78727,Pearl River,Louisiana
70453,30.6939,-90.76646,Pine Grove,Louisiana
70454,30.40099,-90.37265,Ponchatoula,Louisiana
70455,30.51962,-90.32459,Robert,Louisiana
70456,30.78984,-90.50599,Roseland,Louisiana
70458,30.25865,-89.79441,Slidell,Louisiana
70460,30.29571,-89.83775,Slidell,Louisiana
70461,30.23553,-89.71582,Slidell,Louisiana
70462,30.3661,-90.58381,Springfield,Louisiana
70463,30.65861,-89.90387,Sun,Louisiana
70464,30.53956,-89.91002,Talisheek,Louisiana
70465,30.85157,-90.51982,Tangipahoa,Louisiana
70466,30.56807,-90.50141,Tickfaw,Louisiana
70471,30.4072,-90.06234,Mandeville,Louisiana
70501,30.23973,-91.99044,Lafayette,Louisiana
70503,30.1728,-92.06056,Lafayette,Louisiana
70506,30.19554,-92.0813,Lafayette,Louisiana
70507,30.28172,-92.03052,Lafayette,Louisiana
70508,30.15549,-92.02858,Lafayette,Louisiana
70510,29.89813,-92.19967,Abbeville,Louisiana
70512,30.41407,-91.92303,Arnaudville,Louisiana
70513,29.90355,-91.90287,Avery Island,Louisiana
70514,29.84591,-91.5518,Baldwin,Louisiana
70515,30.45212,-92.56949,Basile,Louisiana
70516,30.36575,-92.30371,Branch,Louisiana
70517,30.29484,-91.82955,Breaux Bridge,Louisiana
70518,30.1334,-91.92882,Broussard,Louisiana
70519,30.08019,-91.89736,Cade,Louisiana
70520,30.33201,-92.03578,Carencro,Louisiana
70523,29.88904,-91.50112,Charenton,Louisiana
70524,30.55692,-92.31134,Chataignier,Louisiana
70525,30.41228,-92.22121,Church Point,Louisiana
70526,30.21021,-92.37984,Crowley,Louisiana
70528,29.93952,-91.98502,Delcambre,Louisiana
70529,30.19693,-92.16227,Duson,Louisiana
70531,30.23273,-92.50829,Egan,Louisiana
70532,30.46656,-92.69758,Elton,Louisiana
70533,29.8972,-92.03969,Erath,Louisiana
70534,30.19491,-92.44206,Estherwood,Louisiana
70535,30.47822,-92.4264,Eunice,Louisiana
70537,30.25736,-92.5667,Evangeline,Louisiana
70538,29.73241,-91.46084,Franklin,Louisiana
70541,30.4256,-92.04582,Grand Coteau,Louisiana
70542,30.00522,-92.58841,Gueydan,Louisiana
70543,30.33472,-92.50081,Iota,Louisiana
70544,29.90438,-91.66229,Jeanerette,Louisiana
70546,30.26519,-92.66778,Jennings,Louisiana
70548,29.80528,-92.40555,Kaplan,Louisiana
70549,30.07157,-92.80295,Lake Arthur,Louisiana
70550,30.51866,-92.18768,Lawtell,Louisiana
70552,30.06678,-91.69063,Loreauville,Louisiana
70554,30.62249,-92.4793,Mamou,Louisiana
70555,30.08119,-92.14556,Maurice,Louisiana
70556,30.1939,-92.55982,Mermentau,Louisiana
70558,30.10044,-92.07575,Milton,Louisiana
70559,30.12481,-92.50458,Morse,Louisiana
70560,29.92402,-91.87079,New Iberia,Louisiana
70563,30.02466,-91.72841,New Iberia,Louisiana
70570,30.53274,-92.10482,Opelousas,Louisiana
70575,29.94897,-92.15811,Perry,Louisiana
70576,30.78097,-92.41826,Pine Prairie,Louisiana
70577,30.55119,-91.93385,Port Barre,Louisiana
70578,30.22933,-92.26141,Rayne,Louisiana
70580,30.67524,-92.42832,Reddell,Louisiana
70581,30.25173,-92.73798,Roanoke,Louisiana
70582,30.15874,-91.78739,Saint Martinville,Louisiana
70583,30.25967,-92.12213,Scott,Louisiana
70584,30.38842,-92.10134,Sunset,Louisiana
70585,30.87834,-92.40767,Turkey Creek,Louisiana
70586,30.74144,-92.33756,Ville Platte,Louisiana
70589,30.68385,-92.0252,Washington,Louisiana
70591,30.25535,-92.83886,Welsh,Louisiana
70592,30.08064,-92.01235,Youngsville,Louisiana
70601,30.22625,-93.2158,Lake Charles,Louisiana
70605,30.13066,-93.27365,Lake Charles,Louisiana
70607,30.04237,-93.20414,Lake Charles,Louisiana
70611,30.34598,-93.2016,Lake Charles,Louisiana
70615,30.25364,-93.12276,Lake Charles,Louisiana
70630,30.02721,-93.00631,Bell City,Louisiana
70631,29.86632,-93.55142,Cameron,Louisiana
70632,29.84013,-93.0211,Creole,Louisiana
70633,30.42202,-93.39729,Dequincy,Louisiana
70634,30.79389,-93.23974,Deridder,Louisiana
70637,30.70431,-92.96708,Dry Creek,Louisiana
70638,30.85415,-92.79724,Elizabeth,Louisiana
70639,30.98475,-93.49102,Evans,Louisiana
70640,30.37078,-92.90717,Fenton,Louisiana
70643,29.79209,-92.78968,Grand Chenier,Louisiana
70644,30.7916,-92.94369,Grant,Louisiana
70645,29.96153,-93.40869,Hackberry,Louisiana
70646,30.09869,-92.92143,Hayes,Louisiana
70647,30.25707,-93.0187,Iowa,Louisiana
70648,30.50196,-92.8787,Kinder,Louisiana
70650,30.23744,-92.9232,Lacassine,Louisiana
70651,30.54399,-92.95089,Leblanc,Louisiana
70652,30.60771,-93.26731,Longville,Louisiana
70653,30.66353,-93.56221,Merryville,Louisiana
70654,30.65505,-92.88407,Mittie,Louisiana
70655,30.66444,-92.72386,Oberlin,Louisiana
70656,30.96015,-92.96964,Pitkin,Louisiana
70657,30.50314,-93.15042,Ragley,Louisiana
70658,30.52869,-93.04764,Reeves,Louisiana
70659,30.92143,-93.28381,Rosepine,Louisiana
70660,30.55759,-93.4503,Singer,Louisiana
70661,30.35989,-93.6503,Starks,Louisiana
70662,30.79887,-92.99764,Sugartown,Louisiana
70663,30.28966,-93.37952,Sulphur,Louisiana
70665,30.12585,-93.44997,Sulphur,Louisiana
70668,30.18695,-93.59897,Vinton,Louisiana
70669,30.2434,-93.27912,Westlake,Louisiana
70706,30.61374,-90.90151,Denham Springs,Louisiana
70710,30.35311,-91.25939,Addis,Louisiana
70711,30.5316,-90.59958,Albany,Louisiana
70712,30.96944,-91.59641,Angola,Louisiana
70714,30.58649,-91.12769,Baker,Louisiana
70715,30.75798,-91.67791,Batchelor,Louisiana
70719,30.3769,-91.28986,Brusly,Louisiana
70721,30.2182,-91.08694,Carville,Louisiana
70722,30.84251,-90.93157,Clinton,Louisiana
70723,30.05947,-90.83847,Convent,Louisiana
70725,30.13057,-90.9581,Darrow,Louisiana
70726,30.42802,-90.89899,Denham Springs,Louisiana
70729,30.5859,-91.35059,Erwinville,Louisiana
70730,30.81632,-91.10122,Ethel,Louisiana
70732,30.61795,-91.60425,Fordoche,Louisiana
70733,30.3043,-90.79607,French Settlement,Louisiana
70734,30.2029,-91.00205,Geismar,Louisiana
70736,30.63218,-91.33841,Glynn,Louisiana
70737,30.22512,-90.92222,Gonzales,Louisiana
70739,30.59841,-90.97051,Greenwell Springs,Louisiana
70740,30.33983,-91.43535,Grosse Tete,Louisiana
70743,30.02741,-90.77436,Hester,Louisiana
70744,30.55825,-90.67611,Holden,Louisiana
70747,30.8746,-91.68121,Innis,Louisiana
70748,30.81406,-91.20544,Jackson,Louisiana
70749,30.63868,-91.40254,Jarreau,Louisiana
70750,30.50029,-91.76609,Krotz Springs,Louisiana
70752,30.5822,-91.40758,Lakeland,Louisiana
70753,30.94498,-91.72703,Lettsworth,Louisiana
70754,30.40395,-90.7429,Livingston,Louisiana
70755,30.59335,-91.53002,Livonia,Louisiana
70756,30.54682,-91.61415,Lottie,Louisiana
70757,30.48854,-91.51873,Maringouin,Louisiana
70759,30.69753,-91.57759,Morganza,Louisiana
70760,30.70662,-91.45552,New Roads,Louisiana
70761,30.97613,-91.02387,Norwood,Louisiana
70762,30.57672,-91.46861,Oscar,Louisiana
70763,30.04385,-90.7416,Paulina,Louisiana
70764,30.22614,-91.28831,Plaquemine,Louisiana
70767,30.4741,-91.32295,Port Allen,Louisiana
70769,30.30734,-90.94037,Prairieville,Louisiana
70770,30.65024,-90.99729,Pride,Louisiana
70772,30.43694,-91.46872,Rosedale,Louisiana
70773,30.60865,-91.36316,Rougon,Louisiana
70774,30.20762,-90.77383,Saint Amant,Louisiana
70775,30.86016,-91.36861,Saint Francisville,Louisiana
70776,30.26356,-91.08986,Saint Gabriel,Louisiana
70777,30.73828,-91.07011,Slaughter,Louisiana
70778,30.15329,-90.86062,Sorrento,Louisiana
70780,30.29539,-91.16981,Sunshine,Louisiana
70782,30.94373,-91.51858,Tunica,Louisiana
70783,30.68346,-91.40434,Ventress,Louisiana
70785,30.55892,-90.81818,Walker,Louisiana
70787,30.96306,-91.44316,Weyanoke,Louisiana
70788,30.13632,-91.17351,White Castle,Louisiana
70789,30.93177,-91.08262,Wilson,Louisiana
70791,30.65217,-91.15564,Zachary,Louisiana
70801,30.44966,-91.18605,Baton Rouge,Louisiana
70802,30.44383,-91.1775,Baton Rouge,Louisiana
70803,30.4143,-91.17756,Baton Rouge,Louisiana
70805,30.48852,-91.1594,Baton Rouge,Louisiana
70806,30.44879,-91.12469,Baton Rouge,Louisiana
70807,30.543,-91.21105,Baton Rouge,Louisiana
70808,30.40565,-91.14254,Baton Rouge,Louisiana
70809,30.39381,-91.07114,Baton Rouge,Louisiana
70810,30.3454,-91.08308,Baton Rouge,Louisiana
70811,30.53208,-91.11687,Baton Rouge,Louisiana
70812,30.50073,-91.11044,Baton Rouge,Louisiana
70814,30.48517,-91.06805,Baton Rouge,Louisiana
70815,30.45545,-91.06627,Baton Rouge,Louisiana
70816,30.42896,-91.0214,Baton Rouge,Louisiana
70817,30.37601,-90.9809,Baton Rouge,Louisiana
70818,30.54252,-91.04987,Baton Rouge,Louisiana
70819,30.47397,-91.01096,Baton Rouge,Louisiana
70820,30.36901,-91.18539,Baton Rouge,Louisiana
70836,30.39171,-91.08973,Baton Rouge,Louisiana
71001,32.59461,-92.89717,Arcadia,Louisiana
71003,32.62862,-93.02968,Athens,Louisiana
71004,32.7484,-93.8631,Belcher,Louisiana
71006,32.72761,-93.63354,Benton,Louisiana
71007,32.36915,-94.00659,Bethany,Louisiana
71008,32.34042,-92.96685,Bienville,Louisiana
71016,32.23253,-93.10827,Castor,Louisiana
71018,32.82254,-93.42629,Cotton Valley,Louisiana
71019,32.0481,-93.31013,Coushatta,Louisiana
71021,32.96714,-93.44614,Cullen,Louisiana
71023,32.47804,-93.40681,Doyline,Louisiana
71024,32.48748,-93.20459,Dubberly,Louisiana
71027,32.2452,-93.67305,Frierson,Louisiana
71028,32.48954,-93.07606,Gibsland,Louisiana
71029,32.83984,-93.83537,Gilliam,Louisiana
71030,32.19298,-93.79083,Gloster,Louisiana
71031,32.00821,-92.90585,Goldonna,Louisiana
71032,32.09479,-93.79296,Grand Cane,Louisiana
71033,32.43694,-94.00279,Greenwood,Louisiana
71034,32.18371,-93.30692,Hall Summit,Louisiana
71037,32.56961,-93.52321,Haughton,Louisiana
71038,32.94411,-93.06443,Haynesville,Louisiana
71039,32.4269,-93.29391,Heflin,Louisiana
71040,32.7826,-93.01974,Homer,Louisiana
71043,32.88587,-93.88478,Hosston,Louisiana
71044,32.968,-93.88231,Ida,Louisiana
71045,32.35247,-93.18261,Jamestown,Louisiana
71046,32.16403,-93.95025,Keatchie,Louisiana
71047,32.29781,-93.91818,Keithville,Louisiana
71048,32.83853,-92.84558,Lisbon,Louisiana
71049,32.01289,-93.96556,Logansport,Louisiana
71051,32.34357,-93.49114,Elm Grove,Louisiana
71052,32.00943,-93.66508,Mansfield,Louisiana
71055,32.67249,-93.29812,Minden,Louisiana
71060,32.64684,-93.98421,Mooringsport,Louisiana
71061,32.76704,-93.96639,Oil City,Louisiana
71063,31.90909,-93.51129,Pelican,Louisiana
71064,32.91078,-93.68581,Plain Dealing,Louisiana
71065,31.80769,-93.50564,Pleasant Hill,Louisiana
71067,32.5968,-93.49348,Princeton,Louisiana
71068,32.28367,-93.32183,Ringgold,Louisiana
71069,32.9662,-93.98748,Rodessa,Louisiana
71070,32.1024,-93.01329,Saline,Louisiana
71071,32.9238,-93.45567,Sarepta,Louisiana
71072,32.93729,-93.31261,Shongaloo,Louisiana
71073,32.52345,-93.30696,Sibley,Louisiana
71075,32.99335,-93.49921,Springhill,Louisiana
71078,32.27197,-93.79337,Stonewall,Louisiana
71079,32.9391,-92.81477,Summerfield,Louisiana
71082,32.8365,-93.9802,Vivian,Louisiana
71101,32.5061,-93.74681,Shreveport,Louisiana
71103,32.49193,-93.77211,Shreveport,Louisiana
71104,32.48494,-93.73255,Shreveport,Louisiana
71105,32.45676,-93.70968,Shreveport,Louisiana
71106,32.38569,-93.73632,Shreveport,Louisiana
71107,32.59665,-93.85879,Shreveport,Louisiana
71108,32.4426,-93.78848,Shreveport,Louisiana
71109,32.46874,-93.81377,Shreveport,Louisiana
71110,32.50008,-93.59976,Barksdale Afb,Louisiana
71111,32.58156,-93.70305,Bossier City,Louisiana
71112,32.44249,-93.63612,Bossier City,Louisiana
71115,32.26849,-93.56899,Shreveport,Louisiana
71118,32.39265,-93.80532,Shreveport,Louisiana
71119,32.4845,-93.92986,Shreveport,Louisiana
71129,32.38801,-93.92378,Shreveport,Louisiana
71201,32.53294,-92.10525,Monroe,Louisiana
71202,32.3959,-92.05625,Monroe,Louisiana
71203,32.5828,-92.01769,Monroe,Louisiana
71209,32.52914,-92.07004,Monroe,Louisiana
71219,32.323,-91.6843,Baskin,Louisiana
71220,32.86485,-91.9114,Bastrop,Louisiana
71222,32.82676,-92.65791,Bernice,Louisiana
71223,32.89241,-91.66023,Bonita,Louisiana
71225,32.5104,-92.34419,Calhoun,Louisiana
71226,32.25266,-92.44554,Chatham,Louisiana
71227,32.53465,-92.48036,Choudrant,Louisiana
71229,32.63897,-91.89321,Collinston,Louisiana
71232,32.39523,-91.47351,Delhi,Louisiana
71233,32.32515,-90.93206,Delta,Louisiana
71234,32.64415,-92.34166,Downsville,Louisiana
71235,32.69053,-92.67427,Dubach,Louisiana
71237,32.59251,-91.49192,Epps,Louisiana
71238,32.36776,-92.37881,Eros,Louisiana
71241,32.77183,-92.36288,Farmerville,Louisiana
71243,31.95725,-91.81105,Fort Necessity,Louisiana
71245,32.52969,-92.72191,Grambling,Louisiana
71247,32.27241,-92.72185,Hodge,Louisiana
71250,32.95895,-91.5762,Jones,Louisiana
71251,32.21619,-92.67173,Jonesboro,Louisiana
71253,32.99121,-91.30959,Kilbourne,Louisiana
71254,32.79694,-91.25569,Lake Providence,Louisiana
71256,32.95098,-92.72283,Lillie,Louisiana
71259,32.27255,-91.84626,Mangham,Louisiana
71260,32.90787,-92.23879,Marion,Louisiana
71261,32.77213,-91.69884,Mer Rouge,Louisiana
71263,32.86892,-91.42565,Oak Grove,Louisiana
71264,32.60213,-91.7747,Oak Ridge,Louisiana
71266,32.69815,-91.49624,Pioneer,Louisiana
71268,32.34702,-92.74102,Quitman,Louisiana
71269,32.44574,-91.7869,Rayville,Louisiana
71270,32.49458,-92.63933,Ruston,Louisiana
71272,32.52675,-92.64935,Ruston,Louisiana
71275,32.51341,-92.82085,Simsboro,Louisiana
71276,32.57572,-91.14929,Sondheimer,Louisiana
71277,32.94939,-92.5572,Spearsville,Louisiana
71279,32.48731,-91.85714,Start,Louisiana
71280,32.72603,-92.09703,Sterlington,Louisiana
71282,32.36503,-91.18108,Tallulah,Louisiana
71286,32.6644,-91.19645,Transylvania,Louisiana
71291,32.57001,-92.182,West Monroe,Louisiana
71292,32.40099,-92.2143,West Monroe,Louisiana
71295,32.14746,-91.70683,Winnsboro,Louisiana
71301,31.27427,-92.46874,Alexandria,Louisiana
71302,31.20426,-92.37751,Alexandria,Louisiana
71303,31.27807,-92.54371,Alexandria,Louisiana
71316,31.26253,-91.75986,Acme,Louisiana
71322,30.86405,-92.14655,Bunkie,Louisiana
71323,31.26501,-92.20835,Center Point,Louisiana
71325,31.00135,-92.32192,Cheneyville,Louisiana
71326,31.77049,-91.60947,Clayton,Louisiana
71327,30.98263,-92.03353,Cottonport,Louisiana
71328,31.36085,-92.17548,Deville,Louisiana
71331,31.26464,-92.0817,Effie,Louisiana
71333,30.90599,-92.07383,Evergreen,Louisiana
71334,31.65639,-91.56304,Ferriday,Louisiana
71336,32.02113,-91.59336,Gilbert,Louisiana
71339,31.01387,-91.93231,Hamburg,Louisiana
71340,31.76918,-91.81069,Harrisonburg,Louisiana
71341,31.06166,-92.16497,Hessmer,Louisiana
71342,31.60484,-92.13804,Jena,Louisiana
71343,31.51699,-91.90443,Jonesville,Louisiana
71345,30.72926,-91.97539,Lebeau,Louisiana
71346,31.11304,-92.37616,Lecompte,Louisiana
71350,31.06813,-92.06903,Mansura,Louisiana
71351,31.17737,-91.96282,Marksville,Louisiana
71353,30.75036,-91.81854,Melville,Louisiana
71354,31.40667,-91.76946,Monterey,Louisiana
71355,31.07853,-91.85007,Moreauville,Louisiana
71356,30.82064,-92.04833,Morrow,Louisiana
71357,32.11104,-91.29854,Newellton,Louisiana
71358,30.69303,-91.86612,Palmetto,Louisiana
71360,31.32038,-92.3529,Pineville,Louisiana
71362,30.89644,-91.96621,Plaucheville,Louisiana
71366,31.93958,-91.33848,Saint Joseph,Louisiana
71367,30.88321,-92.29375,Saint Landry,Louisiana
71368,31.86464,-91.68802,Sicily Island,Louisiana
71369,30.92272,-91.86756,Simmesport,Louisiana
71371,31.67912,-92.25657,Trout,Louisiana
71373,31.30969,-91.60794,Vidalia,Louisiana
71375,31.84917,-91.47557,Waterproof,Louisiana
71377,31.61109,-91.78659,Wildsville,Louisiana
71378,31.95544,-91.70936,Wisner,Louisiana
71401,31.79749,-91.94595,Aimwell,Louisiana
71403,31.21481,-93.43269,Anacoco,Louisiana
71404,31.74824,-92.74907,Atlanta,Louisiana
71405,31.40946,-92.40096,Ball,Louisiana
71406,31.73313,-93.50458,Belmont,Louisiana
71407,31.51593,-92.486,Bentley,Louisiana
71409,31.31965,-92.70738,Boyce,Louisiana
71410,31.96479,-92.77148,Calvin,Louisiana
71411,31.9049,-93.08994,Campti,Louisiana
71414,31.82637,-93.02461,Clarence,Louisiana
71416,31.53793,-92.91219,Cloutierville,Louisiana
71417,31.51533,-92.65406,Colfax,Louisiana
71418,32.14299,-92.05546,Columbia,Louisiana
71419,31.80198,-93.70941,Converse,Louisiana
71422,32.07825,-92.66398,Dodson,Louisiana
71423,31.60806,-92.56734,Dry Prong,Louisiana
71424,31.18522,-92.67216,Elmer,Louisiana
